Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,1,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,0,0,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,0,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,16,2,0,0,-0.03623592852420188,0.0721882799560144,0.10842420848021628
2,16,2,0,1,-0.18506801645049037,-0.22413793103448276,-0.03906991458399239
3,16,2,0,0,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,16,2,0,0,0.15654545454545454,-0.14429175475687106,-0.3008372093023256
1,16,2,1,0,-0.03623592852420188,0.0721882799560144,0.10842420848021628
2,9,0,0,0,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
3,9,0,0,0,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
4,9,0,0,0,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
1,10,0,1,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,9,0,0,1,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2,9,0,0,0,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
3,9,0,0,0,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
4,9,0,0,0,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
1,9,0,0,1,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2,9,0,0,0,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
3,9,0,0,1,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
4,9,0,0,0,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
1,10,0,1,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,1,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,1,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,1,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,10,0,1,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,-1,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,-1,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,1,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,14,0,0,1,-0.34807708306876173,-0.2868949232585597,0.06118215981020203
3,14,0,0,1,0.028497185287269966,-0.2087374749498997,-0.23723466023716966
4,14,0,0,1,0.26117587367072714,-0.07831325301204817,-0.3394891266827753
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,-1,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,0,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,0,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,0,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,0,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,0,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,0,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,1,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,1,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,-1,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,1,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,1,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,1,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,1,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,1,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,14,0,1,1,-0.05682249173537535,0.3352086432518502,0.3920311349872255
2,14,0,0,1,-0.34807708306876173,-0.2868949232585597,0.06118215981020203
3,14,0,0,1,0.028497185287269966,-0.2087374749498997,-0.23723466023716966
4,14,0,0,0,0.26117587367072714,-0.07831325301204817,-0.3394891266827753
1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,-1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,15,0,1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
1,16,0,0,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
3,16,0,0,1,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,-1,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,10,0,0,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,0,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,1,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,1,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
1,10,0,1,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,1,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,1,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,-1,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,-1,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,1,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,1,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,1,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,1,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
