Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
2022,74,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2023,74,1,11,2,0,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2023,74,2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2023,74,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2023,74,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2024,74,1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2024,74,2,11,2,0,1,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2024,74,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2024,74,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2025,74,1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2016,75,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2016,75,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2016,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2017,75,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2017,75,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2017,75,3,15,0,0,0,0.035870577835993234,0.0498178429212911,0.013947265085297866
2017,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2018,75,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2018,75,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2018,75,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2018,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2019,75,1,15,0,-1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2019,75,2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
2019,75,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2019,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2020,75,1,15,0,1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2020,75,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2020,75,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2020,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2021,75,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2021,75,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2021,75,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2021,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2022,75,1,15,0,0,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2022,75,2,15,0,0,0,0.00875024956192838,0.2159769240014422,0.2072266744395138
2022,75,3,15,0,0,0,0.035870577835993234,0.0498178429212911,0.013947265085297866
2022,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2023,75,1,15,0,0,0,0.06474658791076338,0.14850604244387922,0.08375945453311584
2023,75,2,15,0,0,1,0.00875024956192838,0.2159769240014422,0.2072266744395138
2023,75,3,15,0,0,1,0.035870577835993234,0.0498178429212911,0.013947265085297866
2023,75,4,15,0,0,0,0.17991717507115756,-0.23282442748091603,-0.4127416025520736
2024,75,1,16,0,1,1,0.0402447895999849,0.23045218130431677,0.19020739170433187
2024,75,2,16,0,0,0,-0.050865954315409245,-0.12581685830093475,-0.07495090398552551
2024,75,3,16,0,0,0,0.00837130462362945,-0.028773692623886737,-0.03714499724751619
2024,75,4,16,0,0,0,0.04734711300669117,-0.23282442748091603,-0.2801715404876072
2025,75,1,15,0,1,1,0.06474658791076338,0.14850604244387922,0.08375945453311584
2016,76,2,10,0,0,1,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2016,76,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2016,76,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2017,76,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2017,76,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2017,76,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2017,76,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2018,76,1,10,0,-1,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2018,76,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2018,76,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2018,76,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2019,76,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2019,76,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2019,76,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2019,76,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2020,76,1,10,0,1,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2020,76,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2020,76,3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2020,76,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2021,76,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2021,76,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2021,76,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2021,76,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2022,76,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2022,76,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2022,76,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2022,76,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2023,76,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2023,76,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2023,76,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2023,76,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2024,76,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2024,76,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2024,76,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2024,76,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2025,76,1,11,0,1,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2016,77,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2016,77,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2016,77,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2017,77,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2017,77,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2017,77,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2017,77,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2018,77,1,13,0,0,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2018,77,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2018,77,3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2018,77,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2019,77,1,13,0,0,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2019,77,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2019,77,3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2019,77,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2020,77,1,13,0,0,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2020,77,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2020,77,3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2020,77,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2021,77,1,13,0,0,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2021,77,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2021,77,3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2021,77,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2022,77,1,13,0,0,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2022,77,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2022,77,3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2022,77,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2023,77,1,13,0,1,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2023,77,2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2023,77,3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2023,77,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2024,77,1,14,0,1,1,-0.05682249173537535,0.3352086432518502,0.3920311349872255
2024,77,2,14,0,0,1,-0.34807708306876173,-0.2868949232585597,0.06118215981020203
2024,77,3,14,0,0,0,0.028497185287269966,-0.2087374749498997,-0.23723466023716966
2024,77,4,14,0,0,0,0.26117587367072714,-0.07831325301204817,-0.3394891266827753
2025,77,1,14,0,1,1,-0.05682249173537535,0.3352086432518502,0.3920311349872255
2016,78,2,9,0,0,0,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
2016,78,3,9,0,1,0,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
2016,78,4,9,0,0,0,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
2017,78,1,9,0,0,0,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2017,78,2,9,0,0,1,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
2017,78,3,9,0,1,0,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
2017,78,4,9,0,0,1,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
2018,78,1,9,0,0,1,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2018,78,2,9,0,0,1,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
2018,78,3,9,0,0,1,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
2018,78,4,9,0,0,1,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
2019,78,1,10,0,-1,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2019,78,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2019,78,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2019,78,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2020,78,1,10,0,0,1,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2020,78,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2020,78,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2020,78,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2021,78,1,10,0,0,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2021,78,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2021,78,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2021,78,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2022,78,1,10,0,0,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2022,78,2,10,0,1,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2022,78,3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2022,78,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2023,78,1,10,0,1,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2023,78,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2023,78,3,10,0,0,1,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2023,78,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2024,78,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2024,78,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2024,78,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2024,78,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2025,78,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2016,79,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2016,79,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2016,79,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2017,79,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2017,79,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2017,79,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2017,79,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2018,79,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2018,79,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2018,79,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2018,79,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2019,79,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2019,79,2,12,1,1,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2019,79,3,12,1,1,1,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2019,79,4,12,1,0,1,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2020,79,1,13,1,1,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2020,79,2,13,1,0,1,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
2020,79,3,13,1,0,1,0.60311992596561,0.06614887212456799,-0.536971053841042
2020,79,4,13,1,0,1,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
2021,79,1,13,1,0,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2021,79,2,13,1,0,1,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
2021,79,3,13,1,-1,1,0.60311992596561,0.06614887212456799,-0.536971053841042
2021,79,4,13,1,0,0,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
2022,79,1,13,1,0,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2022,79,2,13,1,0,0,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
2022,79,3,13,1,0,0,0.60311992596561,0.06614887212456799,-0.536971053841042
2022,79,4,13,1,0,0,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
2023,79,1,13,1,-1,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2023,79,2,13,1,0,0,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
2023,79,3,13,1,0,1,0.60311992596561,0.06614887212456799,-0.536971053841042
2023,79,4,13,1,0,0,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
2024,79,1,14,1,1,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2024,79,2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
2024,79,3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
2024,79,4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
2025,79,1,14,1,1,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2016,80,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2016,80,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2016,80,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2017,80,1,11,0,1,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2017,80,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2017,80,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2017,80,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2018,80,1,11,0,0,0,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2018,80,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2018,80,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2018,80,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2019,80,1,11,0,-1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2019,80,2,11,0,0,0,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2019,80,3,11,0,0,0,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2019,80,4,11,0,0,0,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2020,80,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2020,80,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2020,80,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2020,80,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2021,80,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2021,80,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2021,80,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2021,80,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2022,80,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2022,80,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2022,80,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2022,80,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2023,80,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2023,80,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2023,80,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2023,80,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2024,80,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2024,80,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2024,80,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2024,80,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2025,80,1,13,0,1,0,0.05362984944176097,0.33104019536369045,0.2774103459219295
2016,81,2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
2016,81,3,15,2,0,0,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
2016,81,4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
2017,81,1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2017,81,2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
2017,81,3,15,2,0,0,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
2017,81,4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
2018,81,1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2018,81,2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
2018,81,3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
2018,81,4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
2019,81,1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2019,81,2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
2019,81,3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
2019,81,4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
2020,81,1,15,2,1,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2020,81,2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
2020,81,3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
2020,81,4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
2021,81,1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2021,81,2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
