Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment
2023,Südzucker BKK,4,7027,1.1,1.11,betriebsbezogen,6961.0,1.1,-0.00948139635109898,0
2024,Südzucker BKK,1,7028,1.1,1.12,betriebsbezogen,7027.0,1.1,-0.00014230823964707557,0
2024,Südzucker BKK,2,7024,1.1,1.12,betriebsbezogen,7028.0,1.1,0.0005691519635742744,0
2024,Südzucker BKK,3,7051,1.1,1.12,betriebsbezogen,7024.0,1.1,-0.0038439635535307518,0
2024,Südzucker BKK,4,7108,1.1,1.12,betriebsbezogen,7051.0,1.1,-0.008083959722025245,0
2025,Südzucker BKK,1,7111,2.3,1.128435127630591,betriebsbezogen,7108.0,1.1,-0.0004220596510973551,1
2016,TUI BKK,2,12349,0.9,0.6963551712356704,Bundesweit,12173.0,0.9,-0.014458227224184671,0
2016,TUI BKK,3,12629,0.9,0.6963551712356704,Bundesweit,12349.0,0.9,-0.02267390072070613,0
2016,TUI BKK,4,12822,0.9,0.6963551712356704,Bundesweit,12629.0,0.9,-0.015282286800221713,0
2017,TUI BKK,1,12794,1.1,0.7008549418360942,Bundesweit,12822.0,0.9,0.0021837466853844955,1
2017,TUI BKK,2,12819,1.1,0.7008549418360942,Bundesweit,12794.0,1.1,-0.0019540409566984524,0
2017,TUI BKK,3,12850,1.1,0.7008549418360942,Bundesweit,12819.0,1.1,-0.0024182853576722053,0
2017,TUI BKK,4,13019,1.1,0.7008549418360942,Bundesweit,12850.0,1.1,-0.013151750972762647,0
2018,TUI BKK,1,12950,1.1,0.6875636308015314,Bundesweit,13019.0,1.1,0.005299946232429526,0
2018,TUI BKK,2,13038,1.1,0.6875636308015314,Bundesweit,12950.0,1.1,-0.006795366795366796,0
2018,TUI BKK,3,13077,1.1,0.6875636308015314,Bundesweit,13038.0,1.1,-0.002991256327657616,0
2018,TUI BKK,4,13179,1.1,0.6875636308015314,Bundesweit,13077.0,1.1,-0.0077999541179169535,0
2019,TUI BKK,1,13148,1.1,0.698786511371119,Bundesweit,13179.0,1.1,0.002352227027847333,0
2019,TUI BKK,2,13232,1.1,0.698786511371119,Bundesweit,13148.0,1.1,-0.006388804380894433,0
2019,TUI BKK,3,13219,1.1,0.698786511371119,Bundesweit,13232.0,1.1,0.0009824667472793228,0
2019,TUI BKK,4,13339,1.1,0.698786511371119,Bundesweit,13219.0,1.1,-0.009077842499432635,0
2020,TUI BKK,1,13233,1.25,0.7112378934744659,Bundesweit,13339.0,1.1,0.007946622685358723,1
2020,TUI BKK,2,13117,1.25,0.7112378934744659,Bundesweit,13233.0,1.25,0.00876596387818333,0
2020,TUI BKK,3,13156,1.25,0.7112378934744659,Bundesweit,13117.0,1.25,-0.002973240832507433,0
2020,TUI BKK,4,13137,1.25,0.7112378934744659,Bundesweit,13156.0,1.25,0.0014442079659470965,0
2021,TUI BKK,1,12953,1.25,0.74,Bundesweit,13137.0,1.25,0.014006241912156504,0
2021,TUI BKK,2,13055,1.25,0.74,Bundesweit,12953.0,1.25,-0.007874623639311356,0
2021,TUI BKK,3,12978,1.25,0.74,Bundesweit,13055.0,1.25,0.005898123324396783,0
2021,TUI BKK,4,12976,1.25,0.74,Bundesweit,12978.0,1.25,0.0001541069502234551,0
2022,TUI BKK,1,12845,1.35,0.7787804773395751,Bundesweit,12976.0,1.25,0.010095561035758323,1
2022,TUI BKK,2,12875,1.35,0.7787804773395751,Bundesweit,12845.0,1.35,-0.0023355391202802647,0
2022,TUI BKK,3,12884,1.35,0.7787804773395751,Bundesweit,12875.0,1.35,-0.0006990291262135922,0
2022,TUI BKK,4,12938,1.35,0.7787804773395751,Bundesweit,12884.0,1.35,-0.0041912449549829246,0
2023,TUI BKK,1,12861,1.5,0.76,Bundesweit,12938.0,1.35,0.005951460813108672,1
2023,TUI BKK,2,12932,1.5,0.76,Bundesweit,12861.0,1.5,-0.0055205660524065,0
2023,TUI BKK,3,12870,1.5,0.76,Bundesweit,12932.0,1.5,0.0047943086916176925,0
2023,TUI BKK,4,12938,1.5,0.76,Bundesweit,12870.0,1.5,-0.005283605283605284,0
2024,TUI BKK,1,12862,1.5,0.77,Bundesweit,12938.0,1.5,0.005874169114237131,0
2024,TUI BKK,2,12896,1.5,0.77,Bundesweit,12862.0,1.5,-0.002643445809360908,0
2024,TUI BKK,3,12931,1.5,0.77,Bundesweit,12896.0,1.5,-0.0027140198511166253,0
2024,TUI BKK,4,13025,1.5,0.77,Bundesweit,12931.0,1.5,-0.007269352718273916,0
2025,TUI BKK,1,12946,2.5,0.7774974883590766,Bundesweit,13025.0,1.5,0.006065259117082534,1
2016,Techniker Krankenkasse (TK),2,7156419,1.0,0.8072737101367595,Bundesweit,7044467.0,1.0,-0.015892188862549856,0
2016,Techniker Krankenkasse (TK),3,7208631,1.0,0.8072737101367595,Bundesweit,7156419.0,1.0,-0.007295827703771956,0
2016,Techniker Krankenkasse (TK),4,7296182,1.0,0.8072737101367595,Bundesweit,7208631.0,1.0,-0.012145301930422018,0
2017,Techniker Krankenkasse (TK),1,7342157,1.0,0.8192901982543443,Bundesweit,7296182.0,1.0,-0.006301240840757536,0
2017,Techniker Krankenkasse (TK),2,7405340,1.0,0.8192901982543443,Bundesweit,7342157.0,1.0,-0.008605509252934799,0
2017,Techniker Krankenkasse (TK),3,7450153,1.0,0.8192901982543443,Bundesweit,7405340.0,1.0,-0.00605144395800868,0
2017,Techniker Krankenkasse (TK),4,7536768,1.0,0.8192901982543443,Bundesweit,7450153.0,1.0,-0.011625935735816433,0
2018,Techniker Krankenkasse (TK),1,7570421,0.9,0.8221749708582691,Bundesweit,7536768.0,1.0,-0.004465176584976478,0
2018,Techniker Krankenkasse (TK),2,7625001,0.9,0.8221749708582691,Bundesweit,7570421.0,0.9,-0.007209638671349982,0
2018,Techniker Krankenkasse (TK),3,7669855,0.9,0.8221749708582691,Bundesweit,7625001.0,0.9,-0.005882491031804455,0
2018,Techniker Krankenkasse (TK),4,7752120,0.9,0.8221749708582691,Bundesweit,7669855.0,0.9,-0.010725756875455924,0
2019,Techniker Krankenkasse (TK),1,7788045,0.7,0.8292880499559347,Bundesweit,7752120.0,0.9,-0.004634216188603891,0
2019,Techniker Krankenkasse (TK),2,7855079,0.7,0.8292880499559347,Bundesweit,7788045.0,0.7,-0.008607294898783969,0
2019,Techniker Krankenkasse (TK),3,7896522,0.7,0.8292880499559347,Bundesweit,7855079.0,0.7,-0.005275949484403658,0
2019,Techniker Krankenkasse (TK),4,7984504,0.7,0.8292880499559347,Bundesweit,7896522.0,0.7,-0.011141867267640108,0
2020,Techniker Krankenkasse (TK),1,8015211,0.7,0.8320125190049715,Bundesweit,7984504.0,0.7,-0.003845824361788785,0
2020,Techniker Krankenkasse (TK),2,8072354,0.7,0.8320125190049715,Bundesweit,8015211.0,0.7,-0.007129319490154408,0
2020,Techniker Krankenkasse (TK),3,8118949,0.7,0.8320125190049715,Bundesweit,8072354.0,0.7,-0.005772170051016098,0
2020,Techniker Krankenkasse (TK),4,8189556,0.7,0.8320125190049715,Bundesweit,8118949.0,0.7,-0.00869656897709297,0
2021,Techniker Krankenkasse (TK),1,8205960,1.2,0.86,Bundesweit,8189556.0,0.7,-0.0020030389925900743,1
2021,Techniker Krankenkasse (TK),2,8219749,1.2,0.86,Bundesweit,8205960.0,1.2,-0.0016803640280966517,0
2021,Techniker Krankenkasse (TK),3,8241224,1.2,0.86,Bundesweit,8219749.0,1.2,-0.0026126101904084906,0
2021,Techniker Krankenkasse (TK),4,8297874,1.2,0.86,Bundesweit,8241224.0,1.2,-0.006873978913811832,0
2022,Techniker Krankenkasse (TK),1,8315719,1.2,0.8752452303649517,Bundesweit,8297874.0,1.2,-0.0021505508519411116,0
2022,Techniker Krankenkasse (TK),2,8376739,1.2,0.8752452303649517,Bundesweit,8315719.0,1.2,-0.007337910287733388,0
2022,Techniker Krankenkasse (TK),3,8423145,1.2,0.8752452303649517,Bundesweit,8376739.0,1.2,-0.005539864617961715,0
2022,Techniker Krankenkasse (TK),4,8491240,1.2,0.8752452303649517,Bundesweit,8423145.0,1.2,-0.008084272560902134,0
2023,Techniker Krankenkasse (TK),1,8528207,1.2,0.87,Bundesweit,8491240.0,1.2,-0.004353545536340982,0
2023,Techniker Krankenkasse (TK),2,8590076,1.2,0.87,Bundesweit,8528207.0,1.2,-0.007254631600757346,0
2023,Techniker Krankenkasse (TK),3,8645781,1.2,0.87,Bundesweit,8590076.0,1.2,-0.006484808749072767,0
2023,Techniker Krankenkasse (TK),4,8717470,1.2,0.87,Bundesweit,8645781.0,1.2,-0.008291789949340609,0
2024,Techniker Krankenkasse (TK),1,8760843,1.2,0.88,Bundesweit,8717470.0,1.2,-0.004975411443916641,0
2024,Techniker Krankenkasse (TK),2,8922850,1.2,0.88,Bundesweit,8760843.0,1.2,-0.018492170216952868,0
2024,Techniker Krankenkasse (TK),3,9000824,1.2,0.88,Bundesweit,8922850.0,1.2,-0.008738687751110912,0
2024,Techniker Krankenkasse (TK),4,9091128,1.2,0.88,Bundesweit,9000824.0,1.2,-0.01003285921377865,0
2025,Techniker Krankenkasse (TK),1,9165666,2.45,0.8866054600214014,Bundesweit,9091128.0,1.2,-0.008198982568499751,1
2016,VIACTIV Krankenkasse,2,576782,1.7,1.042425936901128,Bundesweit,596606.0,1.7,0.03322795949085326,0
2016,VIACTIV Krankenkasse,3,570757,1.7,1.042425936901128,Bundesweit,576782.0,1.7,0.010445887701072503,0
2016,VIACTIV Krankenkasse,4,570462,1.7,1.042425936901128,Bundesweit,570757.0,1.7,0.0005168574367024846,0
2017,VIACTIV Krankenkasse,1,566593,1.7,1.066834999544838,Bundesweit,570462.0,1.7,0.006782222128730748,0
2017,VIACTIV Krankenkasse,2,563748,1.7,1.066834999544838,Bundesweit,566593.0,1.7,0.005021240996623679,0
2017,VIACTIV Krankenkasse,3,560893,1.7,1.066834999544838,Bundesweit,563748.0,1.7,0.005064319518650177,0
2017,VIACTIV Krankenkasse,4,561610,1.7,1.066834999544838,Bundesweit,560893.0,1.7,-0.0012783186811031694,0
2018,VIACTIV Krankenkasse,1,561234,1.7,1.071823662044287,Bundesweit,561610.0,1.7,0.0006695037481526326,0
2018,VIACTIV Krankenkasse,2,555921,1.7,1.071823662044287,Bundesweit,561234.0,1.7,0.00946663958348924,0
2018,VIACTIV Krankenkasse,3,553477,1.7,1.071823662044287,Bundesweit,555921.0,1.7,0.004396308108526211,0
2018,VIACTIV Krankenkasse,4,555140,1.7,1.071823662044287,Bundesweit,553477.0,1.7,-0.0030046415659548634,0
2019,VIACTIV Krankenkasse,1,553360,1.7,1.082621051909645,Bundesweit,555140.0,1.7,0.0032063983859927227,0
2019,VIACTIV Krankenkasse,2,553548,1.2,1.082621051909645,Bundesweit,553360.0,1.7,-0.0003397426630041926,0
2019,VIACTIV Krankenkasse,3,553210,1.2,1.082621051909645,Bundesweit,553548.0,1.2,0.0006106064876036044,0
2019,VIACTIV Krankenkasse,4,556675,1.2,1.082621051909645,Bundesweit,553210.0,1.2,-0.006263444261672782,0
2020,VIACTIV Krankenkasse,1,555385,1.2,1.083059695558113,Bundesweit,556675.0,1.2,0.00231733057888355,0
2020,VIACTIV Krankenkasse,2,556494,1.2,1.083059695558113,Bundesweit,555385.0,1.2,-0.0019968130215976304,0
2020,VIACTIV Krankenkasse,3,556861,1.2,1.083059695558113,Bundesweit,556494.0,1.2,-0.0006594859962551258,0
2020,VIACTIV Krankenkasse,4,561590,1.2,1.083059695558113,Bundesweit,556861.0,1.2,-0.008492244922880216,0
2021,VIACTIV Krankenkasse,1,560974,1.6,1.1,Bundesweit,561590.0,1.2,0.0010968856283053473,1
2021,VIACTIV Krankenkasse,2,559418,1.6,1.1,Bundesweit,560974.0,1.6,0.0027737470898829535,0
2021,VIACTIV Krankenkasse,3,560124,1.6,1.1,Bundesweit,559418.0,1.6,-0.0012620258911940623,0
2021,VIACTIV Krankenkasse,4,564737,1.6,1.1,Bundesweit,560124.0,1.6,-0.008235676385943113,0
2022,VIACTIV Krankenkasse,1,564779,1.6,1.103890606528424,Bundesweit,564737.0,1.6,-7.437090185342912e-05,0
2022,VIACTIV Krankenkasse,2,566974,1.6,1.103890606528424,Bundesweit,564779.0,1.6,-0.0038864759489995204,0
2022,VIACTIV Krankenkasse,3,569229,1.6,1.103890606528424,Bundesweit,566974.0,1.6,-0.003977254688927534,0
2022,VIACTIV Krankenkasse,4,574447,1.6,1.103890606528424,Bundesweit,569229.0,1.6,-0.009166785248116312,0
2023,VIACTIV Krankenkasse,1,572596,1.6,1.11,Bundesweit,574447.0,1.6,0.0032222293788634984,0
2023,VIACTIV Krankenkasse,2,574358,1.6,1.11,Bundesweit,572596.0,1.6,-0.0030772132533234604,0
2023,VIACTIV Krankenkasse,3,574981,1.6,1.11,Bundesweit,574358.0,1.6,-0.0010846893400979878,0
2023,VIACTIV Krankenkasse,4,579253,1.6,1.11,Bundesweit,574981.0,1.6,-0.007429810724180451,0
2024,VIACTIV Krankenkasse,1,579253,1.6,1.11,Bundesweit,579253.0,1.6,0.0,0
2024,VIACTIV Krankenkasse,2,577961,1.99,1.11,Bundesweit,579253.0,1.6,0.0022304588841145405,1
2024,VIACTIV Krankenkasse,3,574729,1.99,1.11,Bundesweit,577961.0,1.99,0.005592072821522559,0
2024,VIACTIV Krankenkasse,4,577704,3.27,1.11,Bundesweit,574729.0,1.99,-0.005176352681002699,1
2025,VIACTIV Krankenkasse,1,568087,3.27,1.112713633309188,Bundesweit,577704.0,3.27,0.016646933377646684,0
2016,WMF BKK,2,16938,1.1,0.9286009648792914,Bundesweit,16910.0,1.1,-0.0016558249556475459,0
2016,WMF BKK,3,16951,1.1,0.9286009648792914,Bundesweit,16938.0,1.1,-0.0007675050183020427,0
2016,WMF BKK,4,17109,1.1,0.9286009648792914,Bundesweit,16951.0,1.1,-0.009320984012742612,0
2017,WMF BKK,1,17093,1.1,0.934162518465589,Bundesweit,17109.0,1.1,0.0009351803144543807,0
2017,WMF BKK,2,17107,1.1,0.934162518465589,Bundesweit,17093.0,1.1,-0.0008190487333996373,0
2017,WMF BKK,3,17140,1.1,0.934162518465589,Bundesweit,17107.0,1.1,-0.001929034897994973,0
2017,WMF BKK,4,17369,1.1,0.934162518465589,Bundesweit,17140.0,1.1,-0.013360560093348892,0
2018,WMF BKK,1,17496,1.1,0.9287282625659516,Bundesweit,17369.0,1.1,-0.007311877482871783,0
2018,WMF BKK,2,17734,1.1,0.9287282625659516,Bundesweit,17496.0,1.1,-0.013603109282121629,0
2018,WMF BKK,3,17907,1.1,0.9287282625659516,Bundesweit,17734.0,1.1,-0.009755272358182023,0
2018,WMF BKK,4,18235,1.1,0.9287282625659516,Bundesweit,17907.0,1.1,-0.01831685932875412,0
2019,WMF BKK,1,18411,0.9,0.9234010219415589,Bundesweit,18235.0,1.1,-0.009651768576912531,0
2019,WMF BKK,2,18733,0.9,0.9234010219415589,Bundesweit,18411.0,0.9,-0.017489544294171964,0
2019,WMF BKK,3,19129,0.9,0.9234010219415589,Bundesweit,18733.0,0.9,-0.021139166177334117,0
2019,WMF BKK,4,19707,0.9,0.9234010219415589,Bundesweit,19129.0,0.9,-0.030215902556328087,0
2020,WMF BKK,1,20030,1.1,0.9239199307568694,Bundesweit,19707.0,0.9,-0.016390115187496827,1
2020,WMF BKK,2,19949,1.6,0.9239199307568694,Bundesweit,20030.0,1.1,0.004043934098851723,1
2020,WMF BKK,3,19935,1.6,0.9239199307568694,Bundesweit,19949.0,1.6,0.0007017895633866359,0
2020,WMF BKK,4,19633,1.6,0.9239199307568694,Bundesweit,19935.0,1.6,0.015149235013794834,0
2021,WMF BKK,1,19454,1.6,0.95,Bundesweit,19633.0,1.6,0.009117302500891357,0
2021,WMF BKK,2,19290,1.6,0.95,Bundesweit,19454.0,1.6,0.008430142901202838,0
2021,WMF BKK,3,19080,1.6,0.95,Bundesweit,19290.0,1.6,0.01088646967340591,0
2021,WMF BKK,4,19021,1.6,0.95,Bundesweit,19080.0,1.6,0.0030922431865828093,0
2022,WMF BKK,1,18906,1.6,0.9468441957204279,Bundesweit,19021.0,1.6,0.006045949214026602,0
2022,WMF BKK,2,18750,1.6,0.9468441957204279,Bundesweit,18906.0,1.6,0.008251348778165662,0
2022,WMF BKK,3,18665,1.6,0.9468441957204279,Bundesweit,18750.0,1.6,0.004533333333333334,0
2022,WMF BKK,4,18709,1.6,0.9468441957204279,Bundesweit,18665.0,1.6,-0.002357353335119207,0
2023,WMF BKK,1,18588,1.6,0.95,Bundesweit,18709.0,1.6,0.006467475546528409,0
2023,WMF BKK,2,18466,1.6,0.95,Bundesweit,18588.0,1.6,0.006563374219926835,0
2023,WMF BKK,3,18374,1.6,0.95,Bundesweit,18466.0,1.6,0.004982129318747969,0
2023,WMF BKK,4,18392,1.6,0.95,Bundesweit,18374.0,1.6,-0.0009796451507565038,0
2024,WMF BKK,1,18311,1.6,0.95,Bundesweit,18392.0,1.6,0.004404088734232275,0
2024,WMF BKK,2,18270,1.6,0.95,Bundesweit,18311.0,1.6,0.002239091256621703,0
2024,WMF BKK,3,18189,1.6,0.95,Bundesweit,18270.0,1.6,0.004433497536945813,0
2024,WMF BKK,4,18173,1.6,0.95,Bundesweit,18189.0,1.6,0.0008796525372477871,0
2025,WMF BKK,1,18058,2.45,0.9460998983359463,Bundesweit,18173.0,1.6,0.0063280691135200575,1
2016,energie BKK,2,115161,1.1,0.9370379066085938,Bundesweit,120991.0,1.1,0.04818540221999983,0
2016,energie BKK,3,115556,1.1,0.9370379066085938,Bundesweit,115161.0,1.1,-0.0034299806358055246,0
2016,energie BKK,4,116542,1.1,0.9370379066085938,Bundesweit,115556.0,1.1,-0.008532659489771194,0
2017,energie BKK,1,116084,1.1,0.9476427069189904,Bundesweit,116542.0,1.1,0.003929913679188619,0
2017,energie BKK,2,115926,1.1,0.9476427069189904,Bundesweit,116084.0,1.1,0.0013610833534337204,0
2017,energie BKK,3,115688,1.1,0.9476427069189904,Bundesweit,115926.0,1.1,0.0020530338319272637,0
2017,energie BKK,4,116181,1.1,0.9476427069189904,Bundesweit,115688.0,1.1,-0.004261461862941705,0
2018,energie BKK,1,115505,1.1,0.9608426903166104,Bundesweit,116181.0,1.1,0.005818507329081347,0
2018,energie BKK,2,115463,1.1,0.9608426903166104,Bundesweit,115505.0,1.1,0.00036362062248387515,0
2018,energie BKK,3,115149,1.1,0.9608426903166104,Bundesweit,115463.0,1.1,0.0027194858959147085,0
2018,energie BKK,4,115458,1.1,0.9608426903166104,Bundesweit,115149.0,1.1,-0.002683479665476904,0
2019,energie BKK,1,114824,1.1,0.9755849226582104,Bundesweit,115458.0,1.1,0.005491174279824698,0
2019,energie BKK,2,114918,1.1,0.9755849226582104,Bundesweit,114824.0,1.1,-0.0008186441858844841,0
2019,energie BKK,3,114514,1.1,0.9755849226582104,Bundesweit,114918.0,1.1,0.00351555021841661,0
2019,energie BKK,4,114906,1.1,0.9755849226582104,Bundesweit,114514.0,1.1,-0.0034231622334387063,0
2020,energie BKK,1,114184,1.46,1.008036701044724,Bundesweit,114906.0,1.1,0.006283396863523228,1
2020,energie BKK,2,111974,1.46,1.008036701044724,Bundesweit,114184.0,1.46,0.01935472570587823,0
2020,energie BKK,3,111555,1.46,1.008036701044724,Bundesweit,111974.0,1.46,0.00374194009323593,0
2020,energie BKK,4,111649,1.46,1.008036701044724,Bundesweit,111555.0,1.46,-0.000842633678454574,0
2021,energie BKK,1,110870,1.46,1.05,Bundesweit,111649.0,1.46,0.006977223262187749,0
2021,energie BKK,2,110849,1.46,1.05,Bundesweit,110870.0,1.46,0.00018941102191756112,0
2021,energie BKK,3,110693,1.46,1.05,Bundesweit,110849.0,1.46,0.001407319867567592,0
2021,energie BKK,4,110728,1.46,1.05,Bundesweit,110693.0,1.46,-0.00031618982230131984,0
2022,energie BKK,1,109521,1.38,1.075086211185228,Bundesweit,110728.0,1.46,0.010900585217831082,0
2022,energie BKK,2,109888,1.38,1.075086211185228,Bundesweit,109521.0,1.38,-0.003350955524511281,0
2022,energie BKK,3,109703,1.38,1.075086211185228,Bundesweit,109888.0,1.38,0.0016835323238206174,0
2022,energie BKK,4,109840,1.38,1.075086211185228,Bundesweit,109703.0,1.38,-0.0012488263766715587,0
2023,energie BKK,1,109099,1.59,1.09,Bundesweit,109840.0,1.38,0.006746176256372906,1
2023,energie BKK,2,109212,1.59,1.09,Bundesweit,109099.0,1.59,-0.001035756514725158,0
2023,energie BKK,3,109007,1.59,1.09,Bundesweit,109212.0,1.59,0.0018770831044207597,0
2023,energie BKK,4,109104,1.59,1.09,Bundesweit,109007.0,1.59,-0.0008898511104791435,0
2024,energie BKK,1,108140,1.59,1.12,Bundesweit,109104.0,1.59,0.008835606393899399,0
2024,energie BKK,2,108438,1.59,1.12,Bundesweit,108140.0,1.59,-0.0027556870723136674,0
2024,energie BKK,3,108366,1.59,1.12,Bundesweit,108438.0,1.59,0.0006639738836939081,0
2024,energie BKK,4,108467,1.59,1.12,Bundesweit,108366.0,1.59,-0.0009320266504254102,0
2025,energie BKK,1,107659,2.98,1.136293799447745,Bundesweit,108467.0,1.59,0.007449270284971466,1
2016,hkk,2,366807,0.59,0.7922025445296039,Bundesweit,311988.0,0.59,-0.17570868110311935,0
2016,hkk,3,364948,0.59,0.7922025445296039,Bundesweit,366807.0,0.59,0.005068060315097585,0
2016,hkk,4,393027,0.59,0.7922025445296039,Bundesweit,364948.0,0.59,-0.07693972839966241,0
2017,hkk,1,397713,0.59,0.783204519032885,Bundesweit,393027.0,0.59,-0.011922844995381997,0
2017,hkk,2,413899,0.59,0.783204519032885,Bundesweit,397713.0,0.59,-0.04069768903706945,0
2017,hkk,3,422658,0.59,0.783204519032885,Bundesweit,413899.0,0.59,-0.02116216758194632,0
2017,hkk,4,436566,0.59,0.783204519032885,Bundesweit,422658.0,0.59,-0.032906037505500904,0
2018,hkk,1,440913,0.59,0.7733791094618628,Bundesweit,436566.0,0.59,-0.00995725732191696,0
2018,hkk,2,453900,0.59,0.7733791094618628,Bundesweit,440913.0,0.59,-0.029454790400827373,0
2018,hkk,3,460304,0.59,0.7733791094618628,Bundesweit,453900.0,0.59,-0.014108834545053977,0
2018,hkk,4,470671,0.59,0.7733791094618628,Bundesweit,460304.0,0.59,-0.022522072369564463,0
2019,hkk,1,472831,0.39,0.7714653266667987,Bundesweit,470671.0,0.59,-0.004589192875702986,0
2019,hkk,2,492586,0.39,0.7714653266667987,Bundesweit,472831.0,0.39,-0.041780255524701215,0
2019,hkk,3,500443,0.39,0.7714653266667987,Bundesweit,492586.0,0.39,-0.01595051422492722,0
2019,hkk,4,511523,0.39,0.7714653266667987,Bundesweit,500443.0,0.39,-0.02214038362011258,0
2020,hkk,1,513782,0.39,0.767839211341871,Bundesweit,511523.0,0.39,-0.004416223708415848,0
2020,hkk,2,530707,0.39,0.767839211341871,Bundesweit,513782.0,0.39,-0.03294198706844537,0
2020,hkk,3,539169,0.39,0.767839211341871,Bundesweit,530707.0,0.39,-0.015944768017003733,0
2020,hkk,4,547694,0.39,0.767839211341871,Bundesweit,539169.0,0.39,-0.01581136897707398,0
2021,hkk,1,548862,0.39,0.76,Bundesweit,547694.0,0.39,-0.002132577680237505,0
2021,hkk,2,619785,0.39,0.76,Bundesweit,548862.0,0.39,-0.12921827344578418,0
2021,hkk,3,639860,0.39,0.76,Bundesweit,619785.0,0.39,-0.03239026436586881,0
2021,hkk,4,657569,0.39,0.76,Bundesweit,639860.0,0.39,-0.027676366705216768,0
2022,hkk,1,665535,0.69,0.7689948542458485,Bundesweit,657569.0,0.39,-0.012114318041148533,1
2022,hkk,2,689184,0.69,0.7689948542458485,Bundesweit,665535.0,0.69,-0.03553381865717055,0
2022,hkk,3,696576,0.69,0.7689948542458485,Bundesweit,689184.0,0.69,-0.010725727817244742,0
2022,hkk,4,707407,0.69,0.7689948542458485,Bundesweit,696576.0,0.69,-0.015548913542815141,0
2023,hkk,1,708460,0.98,0.76,Bundesweit,707407.0,0.69,-0.0014885348886850144,1
2023,hkk,2,717079,0.98,0.76,Bundesweit,708460.0,0.98,-0.012165824464331084,0
2023,hkk,3,717656,0.98,0.76,Bundesweit,717079.0,0.98,-0.000804653322716186,0
2023,hkk,4,719376,0.98,0.76,Bundesweit,717656.0,0.98,-0.002396691451057331,0
2024,hkk,1,711899,0.98,0.75,Bundesweit,719376.0,0.98,0.010393730121660996,0
2024,hkk,2,729140,0.98,0.75,Bundesweit,711899.0,0.98,-0.024218323104822453,0
2024,hkk,3,732156,0.98,0.75,Bundesweit,729140.0,0.98,-0.004136379844748608,0
2024,hkk,4,737896,0.98,0.75,Bundesweit,732156.0,0.98,-0.00783985926496539,0
2025,hkk,1,738395,2.19,0.7476489408283417,Bundesweit,737896.0,0.98,-0.0006762470592061754,1
2016,mhplus BKK,2,413517,1.080753051786245,0.7812281948281624,Regional,412775.0,1.080753051786245,-0.0017975894857973473,0
2016,mhplus BKK,3,420560,1.080753051786245,0.7812281948281624,Regional,413517.0,1.080753051786245,-0.01703194790056999,0
2016,mhplus BKK,4,423645,1.080753051786245,0.7812281948281624,Regional,420560.0,1.080753051786245,-0.007335457485257752,0
2017,mhplus BKK,1,420214,1.086046779986642,0.7936429291159515,Regional,423645.0,1.080753051786245,0.008098761935110764,1
2017,mhplus BKK,2,423337,1.086046779986642,0.7936429291159515,Regional,420214.0,1.086046779986642,-0.007431927541681143,0
2017,mhplus BKK,3,423117,1.086046779986642,0.7936429291159515,Regional,423337.0,1.086046779986642,0.0005196805382000629,0
2017,mhplus BKK,4,424802,1.086046779986642,0.7936429291159515,Regional,423117.0,1.086046779986642,-0.003982350035569358,0
2018,mhplus BKK,1,419833,1.080178192301411,0.7996313214779595,Regional,424802.0,1.086046779986642,0.011697214231571414,0
